split,clase,dataset_origen,clase_original,ruta,es_pequena
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1325_jpg.rf.837b4cc948a71c4433c83cde385dedf7_box1.jpg,False
train,Roya,coffee_leaf,Coffee,train\Roya\coffee_leaf_name167.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1539_jpg.rf.36c7b96ba54eafdba7379901dbe0d3b4_box0.jpg,False
train,Roya,coffee_leaf,Coffee,train\Roya\coffee_leaf_name198.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1236_jpg.rf.ad36ec6e41c1953e2859719b323fe8bf_box5.jpg,False
train,Roya,coffee_leaf,Coffee,train\Roya\coffee_leaf_C7P34E1.jpg,False
train,Roya,coffee_leaf,Coffee,train\Roya\coffee_leaf_C3P10H2.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1309_jpg.rf.57353c557040f5f764112aac319229da_box6.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1672_jpg.rf.ff2f9a0a83a50f03e420c7ad77f3450b_box2.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1300_jpg.rf.242a76c28ef543d2e9908f69be79014b_box7.jpg,False
train,Roya,coffee_leaf,Coffee,train\Roya\coffee_leaf_name278.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1497_jpg.rf.429ed726869a734db2a565f48fbc6004_box4.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_798_jpg.rf.d73127b68ecfb5f0443c055f6ecccf3c_box5.jpg,False
train,Roya,coffee_leaf,Coffee,train\Roya\coffee_leaf_name265.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_738_jpg.rf.4e18d8b0ae15b34b18c5dcbb804dc920_box1.jpg,False
train,Roya,coffee_leaf,Coffee,train\Roya\coffee_leaf_name2.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1737_jpg.rf.002df26ea91f4199343d608f87173a21_box3.jpg,False
train,Roya,rocole,coffee___rust,train\Roya\rocole_C8P14H1.jpg,False
train,Roya,rocole,coffee___rust,train\Roya\rocole_C12P31E2.jpg,False
train,Roya,rocole,coffee___rust,train\Roya\rocole_C10P27E2.jpg,False
train,Roya,rocole,coffee___rust,train\Roya\rocole_C12P3H2.jpg,False
train,Roya,coffee_leaf,Coffee,train\Roya\coffee_leaf_name223.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_597_jpg.rf.d83b91cf8bc7fedeff43e080cc63809c_box0.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_135_jpg.rf.8b5a96565bc02d2e24bdef2b636f3aed_box7.jpg,False
train,Roya,coffee_leaf,Coffee,train\Roya\coffee_leaf_C10P19E2.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1398_jpg.rf.daf92d55ade6cc8c494abde47b55222f_box1.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1680_jpg.rf.828a7307cbb1b20e0851ca6444fbf329_box2.jpg,False
train,Roya,coffee_leaf,Coffee,train\Roya\coffee_leaf_name213.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_682_jpg.rf.85056ba26bf6d5381de58faddaa5a10b_box1.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_149_jpg.rf.8b6778190dea26f8be542cccb18bcc3f_box10.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1705_jpg.rf.3a5f2e6fa6f3dfc9c9be793eca690b07_box1.jpg,False
train,Roya,coffee_leaf,Coffee,train\Roya\coffee_leaf_C9P28H1.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_928_jpg.rf.10be9c415ce2e2d6d536067a9177044e_box4.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1390_jpg.rf.dd9da0b8115df52a74aff1814c32fb6a_box6.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1537_jpg.rf.2d4b0c9f8108aa2a40bad3de3caadb87_box6.jpg,False
train,Roya,rocole,coffee___rust,train\Roya\rocole_C10P11E2.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_799_jpg.rf.50a64336343e8ccba9ca51b2b185e644_box1.jpg,False
train,Roya,coffee_leaf,Coffee,train\Roya\coffee_leaf_C7P25E1.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1636_jpg.rf.717b92e34582b0230d4c5aeacdf3593f_box2.jpg,False
train,Roya,coffee_leaf,Coffee,train\Roya\coffee_leaf_C3P14E2.jpg,False
train,Roya,coffee_leaf,Coffee,train\Roya\coffee_leaf_C10P20H1.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1541_jpg.rf.e27aea524471cefb92247b7990d5c90b_box1.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1666_jpg.rf.8ca42b41abdd9093309b3b4e85181c1d_box0.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1308_jpg.rf.6cd7b4ea3df03d46770b0e278879a4ac_box7.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1557_jpg.rf.e61e17a532b06bd2ccc3c9598cf1f665_box3.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1547_jpg.rf.e7680f8cee7adc3755f89a748bd9bf5d_box7.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1265_jpg.rf.67c407e16510564b7e7c2292d8bcda68_box7.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1304_jpg.rf.e941a1af7ac4ea44d583bc3b8146bb96_box0.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_108_jpg.rf.299b3f61b03922af95c2ba31e9d10fa6_box0.jpg,False
train,Roya,rocole,coffee___rust,train\Roya\rocole_C6P35E2.jpg,False
train,Roya,rocole,coffee___rust,train\Roya\rocole_C8P24H2.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1386_jpg.rf.c060deab274cb7577218e3bb4be201a6_box0.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1577_jpg.rf.05ba556828af79fbc216a598d0b1efe9_box1.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1659_jpg.rf.34c027ce4f40942b0a94348f69f8ae5d_box5.jpg,False
train,Roya,coffee_leaf,Coffee,train\Roya\coffee_leaf_C5P9E2.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1424_jpg.rf.7da106a3a687465fc0a69b0dc9861e16_box17.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1315_jpg.rf.e9c949b36a45046923928791e496f027_box9.jpg,False
train,Roya,coffee_leaf,Coffee,train\Roya\coffee_leaf_C1P19H2.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1609_jpg.rf.13c374f5eff5124b9cc451b85c5b9c78_box5.jpg,False
train,Roya,rocole,coffee___rust,train\Roya\rocole_C3P31H2.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_115_jpg.rf.e10022ac6166890a33a416faa71f7f8e_box2.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_726_jpg.rf.1316d0a215e55a27d6e1b0375ba67d18_box5.jpg,False
train,Roya,coffee_leaf,Coffee,train\Roya\coffee_leaf_name160.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1332_jpg.rf.8efc182526e073e02aa5f05521c0cba3_box8.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1731_jpg.rf.78d57c7ed10fef6951ad776e0a1002ab_box0.jpg,False
train,Roya,coffee_leaf,Coffee,train\Roya\coffee_leaf_C8P28E2.jpg,False
train,Roya,coffee_leaf,Coffee,train\Roya\coffee_leaf_C12P9H2.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1731_jpg.rf.78d57c7ed10fef6951ad776e0a1002ab_box4.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1457_jpg.rf.35ba2b39713d45265b1938a86b9c6c86_box9.jpg,False
train,Roya,rocole,coffee___rust,train\Roya\rocole_C11P6E2.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1564_jpg.rf.0a01e5a7ca09585b065e1e070596aab9_box0.jpg,False
train,Roya,rocole,coffee___rust,train\Roya\rocole_C11P23H2.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1334_jpg.rf.920b40f47acc32850df6d9a2f0fa21de_box0.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1359_jpg.rf.6ac49e1eb270ef2b14bbbc7fcdff7825_box0.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1595_jpg.rf.59cc159777ead53a01879f4153aae542_box0.jpg,False
train,Roya,rocole,coffee___rust,train\Roya\rocole_C4P24E2.jpg,False
train,Roya,coffee_leaf,Coffee,train\Roya\coffee_leaf_C7P5E1.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1401_jpg.rf.9361048e533e0ccd9bfebeef34ed69ce_box9.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1036_jpg.rf.64e59710996ed28af0ed17c588c97e6b_box1.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_162_jpg.rf.6efadebf273e2b157197de91d331018c_box1.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1640_jpg.rf.309bcd939bb982d989fed58ac7cba5fc_box1.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1397_jpg.rf.a3cc9f7e4a7da74fca1c38199912a1e0_box3.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1297_jpg.rf.beb3a7abb6e65ed6222e0c8ca8a249b0_box8.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1396_jpg.rf.3d22899a58d8a0538ee3cf579a40622d_box1.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1237_jpg.rf.9147a2d83986350b92e8381091107f78_box6.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1085_jpg.rf.09f3efafd66dee07e66c5f3c47564b8c_box6.jpg,False
train,Roya,rocole,coffee___rust,train\Roya\rocole_C3P16E2.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_672_jpg.rf.773d580a5a466b55e7efb7ee5a24eb97_box1.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_787_jpg.rf.21836ce480b484110f0bd2f994e4ec6a_box0.jpg,False
train,Roya,coffee_leaf,Coffee,train\Roya\coffee_leaf_C4P29H2.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_110_jpg.rf.22d71bf9b4ea4ec2f9452f9b2ce8ff45_box1.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1514_jpg.rf.2f93493da18bc0e65caa83eeabd7bb84_box3.jpg,False
train,Roya,coffee_leaf,Coffee,train\Roya\coffee_leaf_name224.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_150_jpg.rf.42e85aa9a9d765be44b9f5f4f65e50a6_box0.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_517_jpg.rf.d6d57397a6c58f8810351647d5b14977_box0.jpg,False
train,Roya,coffee_leaf,Coffee,train\Roya\coffee_leaf_name298.jpg,False
train,Roya,coffee_leaf,Coffee,train\Roya\coffee_leaf_C12P38E2.jpg,False
train,Roya,rocole,coffee___rust,train\Roya\rocole_C1P12E2.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_823_jpg.rf.7e21bade25bc802714b92e4c26319bce_box10.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1684_jpg.rf.928fa30c42c74c8b1c739f2455c7e0bf_box2.jpg,False
train,Roya,rocole,coffee___rust,train\Roya\rocole_C5P21E2.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1564_jpg.rf.0a01e5a7ca09585b065e1e070596aab9_box2.jpg,False
train,Roya,rocole,coffee___rust,train\Roya\rocole_C4P17E2.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1282_jpg.rf.580e37f25d10f1869cc3701df6745f4e_box0.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1383_jpg.rf.b83fa2f862944ea88e7cd91d8d15dd72_box4.jpg,False
train,Roya,coffee_leaf,Coffee,train\Roya\coffee_leaf_C12P22H2.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1528_jpg.rf.a4e0c43ec467f34ffb253c44ec1c62a2_box4.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1720_jpg.rf.cc5e09313872f87e922cbb10f0d8dc62_box1.jpg,False
train,Roya,coffee_leaf,Coffee,train\Roya\coffee_leaf_C3P27H2.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1299_jpg.rf.86a263dc34307dff0734764a241204af_box4.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_611_jpg.rf.f8083fda06ab8c2b87220a3e0c7a435b_box1.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1265_jpg.rf.67c407e16510564b7e7c2292d8bcda68_box3.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_126_jpg.rf.ec19969a62644e66bd610561a26277bb_box7.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1566_jpg.rf.33b490aec9c3fdffefb49872ac1e322e_box1.jpg,False
train,Roya,coffee_leaf,Coffee,train\Roya\coffee_leaf_name241.jpg,False
train,Roya,coffee_leaf,Coffee,train\Roya\coffee_leaf_C12P16E2.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1085_jpg.rf.09f3efafd66dee07e66c5f3c47564b8c_box4.jpg,False
train,Roya,coffee_leaf,Coffee,train\Roya\coffee_leaf_name307.jpg,False
train,Roya,rocole,coffee___rust,train\Roya\rocole_C5P21H2.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1125_jpg.rf.9ed28a3bb33fd3b69e34d43ff74993ad_box7.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1483_jpg.rf.f94b987c7ac3e2ec7fb6e6e20b0fd141_box0.jpg,False
train,Roya,coffee_leaf,Coffee,train\Roya\coffee_leaf_C11P37H2.jpg,False
train,Roya,coffee_leaf,Coffee,train\Roya\coffee_leaf_name110.jpg,False
train,Roya,coffee_leaf,Coffee,train\Roya\coffee_leaf_C5P11H1.jpg,False
train,Roya,coffee_leaf,Coffee,train\Roya\coffee_leaf_C6P6E2.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1277_jpg.rf.f616a2657b65150fc50d28b0785a9e44_box17.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1589_jpg.rf.989aac0258e5cbdd8234bc13fee2bfc7_box0.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1430_jpg.rf.b38243e72e9890dcf4773c8baaaf23ad_box0.jpg,False
train,Roya,coffee_leaf,Coffee,train\Roya\coffee_leaf_name263.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1606_jpg.rf.36cbb5283999d3adb355598672b80a5b_box1.jpg,False
train,Roya,rocole,coffee___rust,train\Roya\rocole_C4P39E2.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_733_jpg.rf.ee3fec58d2661cf2ac11ec29a72e07d4_box7.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1557_jpg.rf.e61e17a532b06bd2ccc3c9598cf1f665_box1.jpg,False
train,Roya,rocole,coffee___rust,train\Roya\rocole_C3P8E2.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_101_jpg.rf.d46e4defcd851ee281a7d8eba920a3f9_box2.jpg,False
train,Roya,coffee_leaf,Coffee,train\Roya\coffee_leaf_C3P12H2.jpg,False
train,Roya,coffee_leaf,Coffee,train\Roya\coffee_leaf_C5P5E2.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1265_jpg.rf.67c407e16510564b7e7c2292d8bcda68_box5.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1248_jpg.rf.50aea7614848946dde44c6f0e4fc4e02_box15.jpg,False
train,Roya,coffee_leaf,Coffee,train\Roya\coffee_leaf_C9P17E1.jpg,False
train,Roya,coffee_leaf,Coffee,train\Roya\coffee_leaf_C12P40H2.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1615_jpg.rf.4f33b94601a0402d1a99b888b54f5205_box6.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1328_jpg.rf.9fcd30ea1576db3e442205b08d9d93c5_box0.jpg,False
train,Roya,rocole,coffee___rust,train\Roya\rocole_C2P25H2.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1701_jpg.rf.f5084ac5c3a06d9adbad7624ad66164a_box2.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_812_jpg.rf.6ef7e0de08cc29cd8f566e25286d3be3_box4.jpg,False
train,Roya,coffee_leaf,Coffee,train\Roya\coffee_leaf_name111.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1716_jpg.rf.5581ec51a8954b115cabbf6823d08b89_box10.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_713_jpg.rf.f81f39282ab68359eebc9b662f01ffbf_box1.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_173_jpg.rf.50f6ce014bca7ea24e5ebd6abf4c3e74_box2.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1530_jpg.rf.b9572425b3c2424c05fca63573d31a2a_box1.jpg,False
train,Roya,coffee_leaf,Coffee,train\Roya\coffee_leaf_C10P20H2.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1416_jpg.rf.733125fdaed98b51a02b3db5126f46ba_box4.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_135_jpg.rf.8b5a96565bc02d2e24bdef2b636f3aed_box3.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_682_jpg.rf.85056ba26bf6d5381de58faddaa5a10b_box18.jpg,False
train,Roya,coffee_leaf,Coffee,train\Roya\coffee_leaf_C1P9E2.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1618_jpg.rf.84e11fcacfb202167b6d2c8d607b7868_box5.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_878_jpg.rf.b4a0619237c512b45556342de2239588_box0.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_127_jpg.rf.6273650c219343269c36f2a3c7b83bc8_box8.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1567_jpg.rf.5fad43c1ed3083a68c9b7c4181cd195e_box1.jpg,False
train,Roya,coffee_leaf,Coffee,train\Roya\coffee_leaf_C1P28H2.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1356_jpg.rf.b754bb4b13175df17fe2a0b70a09382b_box7.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_663_jpg.rf.5b9613eb85868853b78bf8f85d361435_box5.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1140_jpg.rf.a0e0c79bd7e1530923e734aa5dff64cd_box2.jpg,False
train,Roya,coffee_leaf,Coffee,train\Roya\coffee_leaf_C5P38E2.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_112_jpg.rf.4d25c4981907732f304b7d5badad5b31_box0.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1254_jpg.rf.179da658066cb7fe0c8cd0ae6f4514a7_box5.jpg,False
train,Roya,coffee_leaf,Coffee,train\Roya\coffee_leaf_C7P24E2.jpg,False
train,Roya,coffee_leaf,Coffee,train\Roya\coffee_leaf_name192.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_925_jpg.rf.f8c157e8264df27cc85e6d88b405a011_box2.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1707_jpg.rf.74f1d475858b1efd5def2f8bb8c764a2_box9.jpg,False
train,Roya,rocole,coffee___rust,train\Roya\rocole_C5P8H2.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_163_jpg.rf.5166643392b7792dfe5c2d2b9de1a459_box0.jpg,False
train,Roya,rocole,coffee___rust,train\Roya\rocole_C9P36H1.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1326_jpg.rf.5e5eace7a24af425c116f407ab2aa1e3_box29.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1476_jpg.rf.88d428940db6ba600bea9e156f4c3c8c_box1.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1517_jpg.rf.297216992daf1ea2129bb317719069e4_box2.jpg,False
train,Roya,coffee_leaf,Coffee,train\Roya\coffee_leaf_name212.jpg,False
train,Roya,rocole,coffee___rust,train\Roya\rocole_C1P1H2.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1326_jpg.rf.5e5eace7a24af425c116f407ab2aa1e3_box33.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1692_jpg.rf.91e6adda5cd88e7a38caf0cecd5f1917_box4.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1238_jpg.rf.9f60746a93a46b6c3a749b09aa3aa77b_box0.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1439_jpg.rf.f67b6d770ae1272b0442285db63b3748_box0.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1517_jpg.rf.297216992daf1ea2129bb317719069e4_box0.jpg,False
train,Roya,coffee_leaf,Coffee,train\Roya\coffee_leaf_C1P23H2.jpg,False
train,Roya,coffee_leaf,Coffee,train\Roya\coffee_leaf_name248.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1300_jpg.rf.242a76c28ef543d2e9908f69be79014b_box9.jpg,False
train,Roya,coffee_leaf,Coffee,train\Roya\coffee_leaf_C9P21H1.jpg,False
train,Roya,coffee_leaf,Coffee,train\Roya\coffee_leaf_name238.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1008_jpg.rf.7a30e9f8cfa098c6b23d182a430a43c6_box2.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1516_jpg.rf.189cb8e7d5fcb10b9fbc373135311955_box3.jpg,False
train,Roya,coffee_leaf,Coffee,train\Roya\coffee_leaf_C6P37H1.jpg,False
train,Roya,rocole,coffee___rust,train\Roya\rocole_C10P20E2.jpg,False
train,Roya,coffee_leaf,Coffee,train\Roya\coffee_leaf_C6P39H2.jpg,False
train,Roya,coffee_leaf,Coffee,train\Roya\coffee_leaf_C2P5E2.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1304_jpg.rf.e941a1af7ac4ea44d583bc3b8146bb96_box3.jpg,False
train,Roya,coffee_leaf,Coffee,train\Roya\coffee_leaf_C10P11E2.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1398_jpg.rf.daf92d55ade6cc8c494abde47b55222f_box12.jpg,False
train,Roya,rocole,coffee___rust,train\Roya\rocole_C12P18E2.jpg,False
train,Roya,coffee_leaf,Coffee,train\Roya\coffee_leaf_C4P20H2.jpg,False
train,Roya,coffee_leaf,Coffee,train\Roya\coffee_leaf_name300.jpg,False
train,Roya,coffee_leaf,Coffee,train\Roya\coffee_leaf_C2P25E2.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1122_jpg.rf.dab095a8f6b50757c287405101fdd129_box3.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1342_jpg.rf.6b4870d42ce48abca3e706c012a352af_box21.jpg,False
train,Roya,coffee_leaf,Coffee,train\Roya\coffee_leaf_C10P27E2.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_90_jpg.rf.961d7d2ab22f314a55c470d31a4b9687_box11.jpg,False
train,Roya,rocole,coffee___rust,train\Roya\rocole_C1P19H2.jpg,False
train,Roya,rocole,coffee___rust,train\Roya\rocole_C1P38H2.jpg,False
train,Roya,coffee_leaf,Coffee,train\Roya\coffee_leaf_C4P40H2.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_1052_jpg.rf.a9e1fb0a22f956a5c170ec363a0f096b_box1.jpg,False
train,Roya,bracol_crops,Roya,train\Roya\bracol_crops_154_jpg.rf.f0813b5bcf15e2dcd715a9f9f245a1e1_box1.jpg,False
train,Sano,coffee_leaf,Coffee,train\Sano\coffee_leaf_C11P35E1.jpg,False
train,Sano,jmuben,JMuBEN,train\Sano\jmuben_2 (1582).jpg,False
train,Sano,jmuben,JMuBEN,train\Sano\jmuben_2 (1857).jpg,False
train,Sano,jmuben,JMuBEN,train\Sano\jmuben_1 (3615).jpg,False
train,Sano,rocole,coffee___healthy,train\Sano\rocole_C10P28H1.jpg,False
train,Sano,jmuben,JMuBEN,train\Sano\jmuben_10 (3574).jpg,False
train,Sano,jmuben,JMuBEN,train\Sano\jmuben_1 (485).jpg,False
train,Sano,jmuben,JMuBEN,train\Sano\jmuben_10 (5983).jpg,False
train,Sano,jmuben,JMuBEN,train\Sano\jmuben_10 (4361).jpg,False
train,Sano,jmuben,JMuBEN,train\Sano\jmuben_10 (8096).jpg,False
train,Sano,rocole,coffee___healthy,train\Sano\rocole_C1P5H1.jpg,False
train,Sano,jmuben,JMuBEN,train\Sano\jmuben_10 (4442).jpg,False
train,Sano,jmuben,JMuBEN,train\Sano\jmuben_2 (2668).jpg,False
train,Sano,jmuben,JMuBEN,train\Sano\jmuben_10 (5377).jpg,False
train,Sano,jmuben,JMuBEN,train\Sano\jmuben_10 (6168).jpg,False
train,Sano,jmuben,JMuBEN,train\Sano\jmuben_1 (3926).jpg,False
train,Sano,jmuben,JMuBEN,train\Sano\jmuben_1 (3531).jpg,False
train,Sano,jmuben,JMuBEN,train\Sano\jmuben_10 (773).jpg,False
train,Sano,coffee_leaf,Coffee,train\Sano\coffee_leaf_C11P20H1.jpg,False
train,Sano,jmuben,JMuBEN,train\Sano\jmuben_10 (2829).jpg,False
train,Sano,jmuben,JMuBEN,train\Sano\jmuben_2 (1297).jpg,False
train,Sano,rocole,coffee___healthy,train\Sano\rocole_C10P33E2.jpg,False
train,Sano,jmuben,JMuBEN,train\Sano\jmuben_1 (200).jpg,False
train,Sano,jmuben,JMuBEN,train\Sano\jmuben_2 (2350).jpg,False
train,Sano,jmuben,JMuBEN,train\Sano\jmuben_10 (1223).jpg,False
train,Sano,jmuben,JMuBEN,train\Sano\jmuben_2 (2890).jpg,False
train,Sano,coffee_leaf,Coffee,train\Sano\coffee_leaf_C8P8E2.jpg,False
train,Sano,jmuben,JMuBEN,train\Sano\jmuben_10 (4851).jpg,False
train,Sano,jmuben,JMuBEN,train\Sano\jmuben_10 (55).jpg,False
train,Sano,jmuben,JMuBEN,train\Sano\jmuben_10 (7238).jpg,False
train,Sano,jmuben,JMuBEN,train\Sano\jmuben_1 (1799).jpg,False
train,Sano,rocole,coffee___healthy,train\Sano\rocole_C5P33E2.jpg,False
